profile_name,config_hash,strategy,panel_size,mean_expertise,expertise_heterogeneity,bias_std,n_items,prevalence_a,n_experts,n,eie_mean,eie_std,eie_ci95,mv_mean,mv_std,mv_ci95
manuscript_contrast,fda4da941cf0,random_selection,3,0.68,0.08,0.1,300,0.5,96,55,0.16408634061662775,0.09891569509022581,0.026142067625912202,0.1287480275474902,0.04286357937746768,0.01132825877382062
manuscript_contrast,fda4da941cf0,random_selection,3,0.68,0.08,0.2,300,0.5,96,52,0.15760296574270358,0.0848999586729097,0.02307607163033466,0.13482957328904763,0.045550320180297726,0.012380718055645251
manuscript_contrast,fda4da941cf0,random_selection,3,0.68,0.08,0.35,300,0.5,96,50,0.1649461342102173,0.09404176826903116,0.02606704824665988,0.13021143060744186,0.03976774318915558,0.011023056025562524
manuscript_contrast,fda4da941cf0,random_selection,3,0.68,0.08,0.5,300,0.5,96,47,0.15602318231533202,0.10599792259025445,0.030304316711747024,0.14250301709025093,0.04670271844428341,0.013352091592455768
manuscript_contrast,fda4da941cf0,random_selection,3,0.74,0.08,0.1,300,0.5,96,67,0.1026877629709871,0.06992772886003866,0.01674434228866141,0.09314555184835781,0.033198244687941664,0.007949389769975768
manuscript_contrast,fda4da941cf0,random_selection,3,0.74,0.08,0.2,300,0.5,96,67,0.10520341515398467,0.06761800371777874,0.016191273727659872,0.09765641102458347,0.03712810025806154,0.008890401981923838
manuscript_contrast,fda4da941cf0,random_selection,3,0.74,0.08,0.35,300,0.5,96,73,0.10832318423422849,0.0674355701454929,0.015469763523641102,0.10538702555812599,0.04195477750641751,0.009624453167830659
manuscript_contrast,fda4da941cf0,random_selection,3,0.74,0.08,0.5,300,0.5,96,72,0.10939015914046027,0.0737335130842217,0.01703157258683633,0.11303398153876969,0.04618156509146353,0.010667397295047391
manuscript_contrast,fda4da941cf0,random_selection,3,0.8,0.08,0.1,300,0.5,96,79,0.07154440975462402,0.0469718369287295,0.010358099300905617,0.06437892072933918,0.029120828815496963,0.006421644464389696
manuscript_contrast,fda4da941cf0,random_selection,3,0.8,0.08,0.2,300,0.5,96,77,0.06975439230387605,0.04132435785733081,0.009230321380761743,0.06769111936831342,0.028964228921193946,0.006469529240153631
manuscript_contrast,fda4da941cf0,random_selection,3,0.8,0.08,0.35,300,0.5,96,72,0.06505804920404988,0.04088547418061348,0.009444062708078836,0.07393211047512116,0.0320798769155758,0.007410073512166923
manuscript_contrast,fda4da941cf0,random_selection,3,0.8,0.08,0.5,300,0.5,96,70,0.06367480818738845,0.04339769331981629,0.010166552268453049,0.08005071069363055,0.036315681018754035,0.008507486020531056
manuscript_contrast,fda4da941cf0,random_selection,6,0.62,0.08,0.1,300,0.5,96,92,0.25267878875291233,0.09697360994444254,0.01981598754743346,0.17060211399705175,0.0348094855847718,0.007113113900530145
manuscript_contrast,fda4da941cf0,random_selection,6,0.62,0.08,0.2,300,0.5,96,92,0.24627940658960226,0.0743769080223127,0.015198484247736488,0.17566302341899878,0.037587165356537285,0.0076807164451770564
manuscript_contrast,fda4da941cf0,random_selection,6,0.62,0.08,0.35,300,0.5,96,94,0.24844956379490812,0.08108683571249857,0.016392398288570392,0.18446041030010957,0.04263000932309384,0.008618021479433687
manuscript_contrast,fda4da941cf0,random_selection,6,0.62,0.08,0.5,300,0.5,96,93,0.25323612376723503,0.09182413253180624,0.0186625692098175,0.1881701982502848,0.03797786688968403,0.007718717832966854
manuscript_contrast,fda4da941cf0,random_selection,6,0.68,0.08,0.1,300,0.5,96,96,0.18029723093802189,0.054960689685567596,0.010994427727355443,0.13033577448155156,0.025525473586623913,0.005106158167959654
manuscript_contrast,fda4da941cf0,random_selection,6,0.68,0.08,0.2,300,0.5,96,96,0.18106342181986623,0.055867454978276436,0.011175818563849613,0.13446459143569675,0.027984683948442494,0.005598102696750347
manuscript_contrast,fda4da941cf0,random_selection,6,0.68,0.08,0.35,300,0.5,96,96,0.18096186791848615,0.06496878670861164,0.012996464092578005,0.14043405771787498,0.03182187760982789,0.006365701295445633
manuscript_contrast,fda4da941cf0,random_selection,6,0.68,0.08,0.5,300,0.5,96,95,0.18237148579093296,0.06258481272828059,0.012585289953589783,0.14719771039091098,0.035935122372125886,0.007226256896133086
manuscript_contrast,fda4da941cf0,random_selection,6,0.74,0.08,0.1,300,0.5,96,96,0.11698535604324727,0.03966331497959006,0.007934315461928214,0.09765554054817312,0.023400662267916653,0.004681107379633607
manuscript_contrast,fda4da941cf0,random_selection,6,0.74,0.08,0.2,300,0.5,96,96,0.11593416150650587,0.04264921337669336,0.008531619540825156,0.10028052897261923,0.023745843143654525,0.0047501579358198015
manuscript_contrast,fda4da941cf0,random_selection,6,0.74,0.08,0.35,300,0.5,96,96,0.1194513862255512,0.04202422478076542,0.008406595783160132,0.10773512642178051,0.02562427331112603,0.005125922229086537
manuscript_contrast,fda4da941cf0,random_selection,6,0.74,0.08,0.5,300,0.5,96,96,0.11655829069371922,0.039605999603531485,0.007922849998824541,0.1136786373725673,0.025248573441796887,0.005050766602689789
manuscript_contrast,fda4da941cf0,random_selection,6,0.8,0.08,0.1,300,0.5,96,96,0.07328378131808844,0.02896411668892081,0.005794030050293406,0.07069589201459357,0.020807751498464207,0.004162417199046
manuscript_contrast,fda4da941cf0,random_selection,6,0.8,0.08,0.2,300,0.5,96,96,0.07261534413164653,0.03063543760355078,0.006128363864338356,0.07149240841299162,0.020634782062441234,0.004127816105532149
manuscript_contrast,fda4da941cf0,random_selection,6,0.8,0.08,0.35,300,0.5,96,96,0.07350014682952088,0.03026503227883867,0.006054267367448065,0.07761428906332374,0.02292277696213999,0.004585510408664257
manuscript_contrast,fda4da941cf0,random_selection,6,0.8,0.08,0.5,300,0.5,96,96,0.07368055835033942,0.031032161089363117,0.006207725089924534,0.0838366874360698,0.025605109614902193,0.005122088691437585
manuscript_contrast,fda4da941cf0,random_selection,9,0.62,0.08,0.1,300,0.5,96,96,0.24571271978473797,0.06866811467285483,0.013736483808039053,0.17161001027460962,0.02988367646634796,0.005977980316779248
manuscript_contrast,fda4da941cf0,random_selection,9,0.62,0.08,0.2,300,0.5,96,96,0.24940127126217768,0.07833537211662123,0.01567033805723598,0.17402024013623016,0.028847562483130553,0.005770714353215885
manuscript_contrast,fda4da941cf0,random_selection,9,0.62,0.08,0.35,300,0.5,96,95,0.2572687717737481,0.07350892395557838,0.014782038674045456,0.18313491490187425,0.03167150637398328,0.006368878863856228
manuscript_contrast,fda4da941cf0,random_selection,9,0.62,0.08,0.5,300,0.5,96,96,0.24761888818075584,0.06503614341733645,0.013009938240560211,0.19527350840630162,0.0368512924153561,0.007371793793676994
manuscript_contrast,fda4da941cf0,random_selection,9,0.68,0.08,0.1,300,0.5,96,96,0.1819303743376823,0.060027362692429045,0.01200797341811683,0.1323237500512636,0.02601193444222463,0.005203470606171179
manuscript_contrast,fda4da941cf0,random_selection,9,0.68,0.08,0.2,300,0.5,96,96,0.1843423388561646,0.07023984082559517,0.014050894520356511,0.13439400645447536,0.027639625104285873,0.005529076551964522
manuscript_contrast,fda4da941cf0,random_selection,9,0.68,0.08,0.35,300,0.5,96,95,0.17537733645448222,0.051314858573920104,0.010318995071282045,0.14164893563051997,0.03157347793004153,0.006349166151827156
manuscript_contrast,fda4da941cf0,random_selection,9,0.68,0.08,0.5,300,0.5,96,95,0.17825724410794275,0.05852494157050947,0.011768883329244683,0.15141826606563552,0.036393054097512326,0.007318343191381067
manuscript_contrast,fda4da941cf0,random_selection,9,0.74,0.08,0.1,300,0.5,96,96,0.11505625964990894,0.0399222770903377,0.007986118673041956,0.09755095774400875,0.022588534283481676,0.00451864794760472
manuscript_contrast,fda4da941cf0,random_selection,9,0.74,0.08,0.2,300,0.5,96,96,0.11979801125716366,0.0412110526509723,0.00824392747855809,0.10088937695475765,0.023426317396471847,0.004686239474197009
manuscript_contrast,fda4da941cf0,random_selection,9,0.74,0.08,0.35,300,0.5,96,96,0.11845887409179934,0.04398979622820164,0.008799791962928336,0.10705766616118335,0.02811278986458477,0.005623729217169408
manuscript_contrast,fda4da941cf0,random_selection,9,0.74,0.08,0.5,300,0.5,96,96,0.11851727725311588,0.046195149335272315,0.009240954464485413,0.1138118414904562,0.03277818185702465,0.006557001986745523
manuscript_contrast,fda4da941cf0,random_selection,9,0.8,0.08,0.1,300,0.5,96,96,0.07229091166870169,0.034657754600415557,0.00693299484279851,0.06901368426104668,0.021916255880517543,0.004384164258329038
manuscript_contrast,fda4da941cf0,random_selection,9,0.8,0.08,0.2,300,0.5,96,96,0.07051867960802156,0.030040941560955183,0.006009439887730536,0.0710049016148824,0.02307758642584789,0.004616478751128381
manuscript_contrast,fda4da941cf0,random_selection,9,0.8,0.08,0.35,300,0.5,96,96,0.07214466711255701,0.030759538714591205,0.006153189256887547,0.07563395576766611,0.025106789865598722,0.005022403980416398
manuscript_contrast,fda4da941cf0,random_selection,9,0.8,0.08,0.5,300,0.5,96,96,0.0713709463352476,0.03001387468115898,0.00600402538410209,0.08192802837230855,0.0286400282679619,0.005729198863823758
manuscript_contrast,fda4da941cf0,random_selection,12,0.62,0.08,0.1,300,0.5,96,96,0.24076046616520222,0.07457277658274572,0.014917662191974273,0.17198579786263934,0.03805801454728064,0.007613188494914314
manuscript_contrast,fda4da941cf0,random_selection,12,0.62,0.08,0.2,300,0.5,96,94,0.24476418819196227,0.08317963541947716,0.016815475672631003,0.1753101480628776,0.038447333641474665,0.007772457768844217
manuscript_contrast,fda4da941cf0,random_selection,12,0.62,0.08,0.35,300,0.5,96,96,0.24840272125164606,0.0834085905123462,0.016685193098466205,0.18429464450264613,0.03849885352563774,0.007701374656963535
manuscript_contrast,fda4da941cf0,random_selection,12,0.62,0.08,0.5,300,0.5,96,95,0.23915827176539942,0.07825415314486943,0.015736265149128917,0.1942171935880474,0.043382032131552305,0.008723769063941308
manuscript_contrast,fda4da941cf0,random_selection,12,0.68,0.08,0.1,300,0.5,96,95,0.18461612202256222,0.05746841979806125,0.011556425509705134,0.13166955896759855,0.02901874284082808,0.00583542998404547
manuscript_contrast,fda4da941cf0,random_selection,12,0.68,0.08,0.2,300,0.5,96,96,0.1903041809743797,0.0692509792125822,0.013853080999477749,0.13720429246220947,0.033063349721526414,0.006614047440402781
manuscript_contrast,fda4da941cf0,random_selection,12,0.68,0.08,0.35,300,0.5,96,96,0.1768744217440564,0.05774489812359024,0.011551385411563166,0.1418090924239255,0.03297600985914537,0.006596575829144639
manuscript_contrast,fda4da941cf0,random_selection,12,0.68,0.08,0.5,300,0.5,96,96,0.17866725129467587,0.06719751671115541,0.013442302947165573,0.14949325819818657,0.036397785841008286,0.007281073584668102
manuscript_contrast,fda4da941cf0,random_selection,12,0.74,0.08,0.1,300,0.5,96,96,0.119561479088103,0.04436048534417309,0.008873945229893898,0.09795332696359577,0.027302019487286718,0.00546154136312898
manuscript_contrast,fda4da941cf0,random_selection,12,0.74,0.08,0.2,300,0.5,96,96,0.11575213923151095,0.042522474127435546,0.008506266410721509,0.10050343395435868,0.02577728595874023,0.005156531133472382
manuscript_contrast,fda4da941cf0,random_selection,12,0.74,0.08,0.35,300,0.5,96,96,0.11739128178814788,0.04574294784848423,0.009150495327361452,0.10763606615509957,0.028567822038529474,0.005714754609657709
manuscript_contrast,fda4da941cf0,random_selection,12,0.74,0.08,0.5,300,0.5,96,96,0.11652543419766816,0.0454862079833884,0.009099136657961996,0.11271525164023118,0.028729617375550104,0.00574712041783212
manuscript_contrast,fda4da941cf0,random_selection,12,0.8,0.08,0.1,300,0.5,96,96,0.07032287937621899,0.0338807816296056,0.006777567878134312,0.06917050655810068,0.023573424871611137,0.004715667098064643
manuscript_contrast,fda4da941cf0,random_selection,12,0.8,0.08,0.2,300,0.5,96,96,0.07205139317832084,0.036496300380836164,0.007300780596978679,0.07151006038835149,0.024182854128661505,0.004837578339715886
manuscript_contrast,fda4da941cf0,random_selection,12,0.8,0.08,0.35,300,0.5,96,96,0.07120378789796016,0.035784588647241135,0.0071584085986924895,0.07730957909786523,0.024980897065258155,0.004997220175361234
manuscript_contrast,fda4da941cf0,random_selection,12,0.8,0.08,0.5,300,0.5,96,96,0.06902414833366904,0.0316743944656895,0.006336198522126934,0.0810349337192543,0.026004495959761464,0.005201982599774055
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.62,0.08,0.1,300,0.5,96,32,0.22612482094935715,0.11715339521340053,0.04059158049526733,0.1538626928626289,0.04441193132437843,0.015387949124479024
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.62,0.08,0.2,300,0.5,96,27,0.22833954860645808,0.12224751478837535,0.046112028572943095,0.14836484019352092,0.039138946148080306,0.014763295648336387
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.62,0.08,0.35,300,0.5,96,26,0.18564069922095017,0.09186435980599514,0.0353115230761068,0.15500387839400284,0.0410969254598856,0.01579714956701941
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.62,0.08,0.5,300,0.5,96,35,0.2510465083542521,0.12351150319348106,0.04091941879329902,0.17158610261272836,0.044285756128390204,0.014671891724585155
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.68,0.08,0.1,300,0.5,96,51,0.15159224036600674,0.10420795258740057,0.02860038283867253,0.11709888169268974,0.034384246460980455,0.009436924802629816
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.68,0.08,0.2,300,0.5,96,46,0.14822292035661097,0.08306387533135567,0.024004316518736704,0.11710155269289388,0.032749786793306424,0.009464237551783394
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.68,0.08,0.35,300,0.5,96,51,0.16481638010127234,0.08555999489388377,0.023482359540530955,0.1328358877165888,0.039643084133974674,0.010880238551721296
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.68,0.08,0.5,300,0.5,96,50,0.15858030003476048,0.08929420739886532,0.024751091512386934,0.13951188241208892,0.041431223696183586,0.01148414929754385
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.74,0.08,0.1,300,0.5,96,63,0.10553810698881752,0.0745194606931106,0.01840159634400487,0.08624580594310605,0.028938834701073474,0.007146062919431017
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.74,0.08,0.2,300,0.5,96,67,0.11905582746640278,0.08481739470839966,0.020309704207218233,0.0930474143861472,0.03267395671160013,0.007823847907301187
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.74,0.08,0.35,300,0.5,96,70,0.1180240809655702,0.07358698957205217,0.017238841941416456,0.10074610630560613,0.036522051829274885,0.008555831438716802
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.74,0.08,0.5,300,0.5,96,63,0.11024890152364418,0.06838446720715913,0.016886640751847513,0.10394998223762127,0.040228384210591814,0.009933868024937113
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.8,0.08,0.1,300,0.5,96,82,0.06810847110166161,0.05288224774288918,0.011446139948210107,0.06223313231462143,0.026704464279442033,0.005780068897044421
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.8,0.08,0.2,300,0.5,96,78,0.06601505251571207,0.048133872549431654,0.01068217217662423,0.06519833640837379,0.02687023158469017,0.005963211040596319
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.8,0.08,0.35,300,0.5,96,76,0.06882409266689174,0.050126674812549184,0.011269850930839735,0.07222185130094771,0.03182700812377655,0.007155584097108116
manuscript_contrast,fda4da941cf0,representative_sortition,3,0.8,0.08,0.5,300,0.5,96,72,0.07077440858690988,0.046427299979308424,0.010724159158200009,0.08022848076268026,0.03471362484657344,0.008018438246002117
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.62,0.08,0.1,300,0.5,96,92,0.24284640592398907,0.08134314692182373,0.01662199424560337,0.16837324786019497,0.034348247099070695,0.007018862525395337
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.62,0.08,0.2,300,0.5,96,93,0.24109616199504488,0.08801824965126896,0.017889051936045446,0.1714704410770277,0.03189872658986625,0.00648317796503244
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.62,0.08,0.35,300,0.5,96,93,0.24887696112191124,0.09178741741428867,0.018655107136364417,0.1777243288785909,0.0337848436106087,0.006866517164291722
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.62,0.08,0.5,300,0.5,96,93,0.25218241218497484,0.09297663740883932,0.01889680721936071,0.1840438863562314,0.0311400568325156,0.006328984002469847
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.68,0.08,0.1,300,0.5,96,96,0.1768165806502371,0.056427496674723535,0.011287850235779488,0.12687850337323966,0.02352847130937867,0.004706674512748127
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.68,0.08,0.2,300,0.5,96,96,0.17948749282997092,0.05334186436340001,0.010670595218891523,0.13169058223114413,0.025257839421003604,0.00505262018457339
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.68,0.08,0.35,300,0.5,96,96,0.17985000104235235,0.056492180216739664,0.011300789639049612,0.13970926427407798,0.0274308903744658,0.005487320909625877
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.68,0.08,0.5,300,0.5,96,96,0.17786923787114306,0.05660502992639566,0.01132336428256235,0.14701983984820746,0.03202472595333378,0.006406279415280889
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.74,0.08,0.1,300,0.5,96,96,0.11804993014829163,0.041157918132451864,0.008233298361146302,0.09466829533857934,0.02115605851514115,0.004232093113662316
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.74,0.08,0.2,300,0.5,96,96,0.11941301390766022,0.04312017337583553,0.008625831161943216,0.09801340981289346,0.021097899942211173,0.00422045897605482
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.74,0.08,0.35,300,0.5,96,96,0.11989096478964616,0.0423597363663214,0.008473712078464814,0.10400842650751639,0.02321146906140761,0.004643260856102507
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.74,0.08,0.5,300,0.5,96,96,0.12528242107825488,0.045007705558257095,0.00900341623741109,0.11110489305149436,0.02692522721051405,0.00538616720973129
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.8,0.08,0.1,300,0.5,96,96,0.07254442559690549,0.029225338173096235,0.00584628523022346,0.06647510015952973,0.01705280361261817,0.0034112711820090042
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.8,0.08,0.2,300,0.5,96,96,0.07515541297998744,0.031508962111681506,0.006303105159028458,0.07020623443242956,0.01952219516358047,0.0039052523728004755
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.8,0.08,0.35,300,0.5,96,96,0.07481583146075177,0.03087955891053229,0.006177198296396449,0.07442383090103567,0.020875594540517396,0.00417598863395566
manuscript_contrast,fda4da941cf0,representative_sortition,6,0.8,0.08,0.5,300,0.5,96,96,0.07486610817742088,0.03159728968528692,0.00632077435368182,0.08070849841734518,0.023910943211862653,0.0047831848279145045
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.62,0.08,0.1,300,0.5,96,96,0.23707359332515288,0.06758767746412722,0.013520351352764921,0.1651677694490328,0.03493622037543996,0.006988699599335651
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.62,0.08,0.2,300,0.5,96,96,0.24032027721827617,0.07044679916072984,0.014092294809749339,0.1703137526442521,0.03666202814586441,0.007333933054588716
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.62,0.08,0.35,300,0.5,96,96,0.23877216659306902,0.071209166456256,0.014244800030850354,0.1767751951053056,0.03552333779943272,0.007106147544812481
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.62,0.08,0.5,300,0.5,96,94,0.2390400431163808,0.06481039805407417,0.013101977020166484,0.18640859216385264,0.040124073616619314,0.008111425114868079
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.68,0.08,0.1,300,0.5,96,96,0.1721872322419666,0.05580816148347566,0.01116395739458447,0.12675155696330406,0.030765301875750925,0.006154342129226198
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.68,0.08,0.2,300,0.5,96,95,0.17507306417437665,0.05848701715546918,0.011761257041990705,0.12952269135553182,0.03141314134901795,0.0063169237870363566
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.68,0.08,0.35,300,0.5,96,96,0.16678033083441038,0.0567386541196655,0.01135009468831119,0.13670346008803339,0.03359544621147309,0.006720488906770232
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.68,0.08,0.5,300,0.5,96,96,0.17661218848553897,0.06201799483327297,0.012406182780653386,0.14606362010831295,0.03603694138056955,0.0072088896589603425
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.74,0.08,0.1,300,0.5,96,96,0.11303598661497165,0.0493246709372585,0.009866989168035903,0.09346634414367916,0.024567008785822398,0.004914425275925122
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.74,0.08,0.2,300,0.5,96,96,0.11134015901546813,0.04282529005133235,0.008566842211517002,0.0961770310866763,0.02613367198675385,0.005227823186946447
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.74,0.08,0.35,300,0.5,96,96,0.1113722967969328,0.04515026962512058,0.009031934990334601,0.10418335042661946,0.028637260276707908,0.005728645150252001
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.74,0.08,0.5,300,0.5,96,96,0.11108583626154232,0.045768240516650086,0.00915555491474604,0.11267835782614348,0.031524808907729275,0.006306275178452414
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.8,0.08,0.1,300,0.5,96,96,0.06941121956978752,0.03349909589840331,0.0067012148299779965,0.06666603799478156,0.021243235384085398,0.004249532119442411
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.8,0.08,0.2,300,0.5,96,96,0.06988800614063591,0.03342178206245517,0.006685748841714032,0.0695966705920578,0.021594122415893594,0.004319724144574413
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.8,0.08,0.35,300,0.5,96,96,0.06693460257045815,0.031127931483353074,0.0062268831587400245,0.0742662251768365,0.023276554690102952,0.00465628069346034
manuscript_contrast,fda4da941cf0,representative_sortition,9,0.8,0.08,0.5,300,0.5,96,96,0.06932210853878287,0.03206937858387408,0.006415211801721456,0.08208038598837435,0.027206282177428612,0.005442389912518221
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.62,0.08,0.1,300,0.5,96,94,0.25482960932763055,0.07889515024782308,0.015949330301707348,0.16860898789042744,0.03567793267532695,0.007212599645648917
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.62,0.08,0.2,300,0.5,96,93,0.25038740380812635,0.07902467441791665,0.016061174932383036,0.17151900827794903,0.037385785325266804,0.007598381676565202
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.62,0.08,0.35,300,0.5,96,96,0.2542639763708545,0.07871562229874089,0.015746403935767452,0.1799355695082517,0.04085874865568598,0.008173452001696467
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.62,0.08,0.5,300,0.5,96,95,0.2623453931970469,0.09828788855634273,0.019764884202469295,0.18602890856833115,0.047423397036425036,0.009536454233375423
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.68,0.08,0.1,300,0.5,96,96,0.17805948301720398,0.07615225054563311,0.015233622789112944,0.1288974248459476,0.032279823999977156,0.006457309652587875
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.68,0.08,0.2,300,0.5,96,95,0.1722470717660832,0.060593356396023375,0.012184824500730098,0.1320502290488362,0.03319341848607643,0.006674922844489848
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.68,0.08,0.35,300,0.5,96,95,0.18069906629869756,0.07338612509833087,0.014757344836082893,0.1382272246006553,0.035552180053339225,0.007149250352415294
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.68,0.08,0.5,300,0.5,96,95,0.17602204502123858,0.06125987577906851,0.012318856054546993,0.14751444530538615,0.03861070778166375,0.007764295067163871
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.74,0.08,0.1,300,0.5,96,96,0.11264227609307596,0.047277134393148484,0.009457396554076253,0.09490127639838349,0.02647163107278697,0.005295429084315125
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.74,0.08,0.2,300,0.5,96,96,0.11218799363686945,0.049716645004335175,0.00994540031200311,0.09836361215935568,0.028354498353111292,0.005672080985012872
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.74,0.08,0.35,300,0.5,96,96,0.11229031430135394,0.04984806001294677,0.00997168878878053,0.10560301236281523,0.03307272495035489,0.0066159228767623274
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.74,0.08,0.5,300,0.5,96,96,0.1177603841443522,0.053202180186398475,0.010642652563923317,0.11162402257425141,0.03405831023108326,0.006813080994684541
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.8,0.08,0.1,300,0.5,96,96,0.06724796877900151,0.03389277405002662,0.00677996686185066,0.06854409485786656,0.02629773838767062,0.005260643302517893
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.8,0.08,0.2,300,0.5,96,96,0.06601761356095547,0.0319713974219324,0.006395611487209883,0.06930464205538904,0.02680590748628312,0.0053622982937477
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.8,0.08,0.35,300,0.5,96,96,0.07003086711641718,0.03572507543163718,0.007146503476112632,0.0754888182664533,0.029610100419185707,0.005923253709531981
manuscript_contrast,fda4da941cf0,representative_sortition,12,0.8,0.08,0.5,300,0.5,96,96,0.07017366172779713,0.035751728126702985,0.007151835125539099,0.07923751468345762,0.030985450689529386,0.006198381063893823
